Frequency,MonetaryTotal,CustomerTenureDays,AvgDaysBetweenPurchases,TotalTransactions,Cluster
4,975.23,171,2.85,61,1
2,204.41,10,0.6666666666666666,16,1
1,300.52,0,0.0,21,1
1,922.1,0,0.0,31,1
5,677.69,223,6.5,35,1
2,584.5,174,5.4375,33,1
1,158.95000000000002,0,0.0,10,1
5,1677.48,87,0.7747747747747747,112,1
1,298.11,0,0.0,16,1
5,712.24,126,1.5949367088607596,80,1
2,758.9199999999998,176,3.259259259259259,55,1
1,200.29,0,0.0,11,1
4,1503.5,68,4.533333333333333,16,1
1,114.56,0,0.0,8,1
3,740.9499999999999,79,1.880952380952381,43,1
5,1448.72,253,5.122448979591836,50,1
5,977.93,244,4.764705882352941,52,1
5,2144.53,220,1.9043478260869569,116,1
1,517.5500000000001,0,0.0,21,1
1,215.05,0,0.0,9,1
1,200.16,0,0.0,45,1
6,912.74,239,1.5906040268456376,150,1
12,2838.2,252,0.6843575418994413,359,1
2,617.05,70,7.0,11,1
2,473.03,196,1.7818181818181815,111,1
4,1797.78,250,2.293577981651376,110,1
1,237.07,0,0.0,58,1
6,3218.98,230,1.4135802469135803,163,1
1,292.47,0,0.0,37,1
4,1108.65,142,2.4482758620689653,59,1
2,692.1899999999999,222,6.529411764705882,35,1
8,3450.8400000000006,177,1.4297520661157024,122,1
1,329.56,0,0.0,22,1
5,971.22,235,3.819672131147541,62,1
1,327.24999999999994,0,0.0,13,1
2,385.64,116,2.0,59,1
7,992.68,252,4.901960784313726,52,1
2,254.18,182,12.133333333333333,16,1
2,1517.88,83,5.533333333333333,16,1
1,207.8,0,0.0,7,1
3,2103.0599999999995,113,0.6312849162011173,180,1
1,77.3,0,0.0,3,1
5,473.14,155,2.1549295774647885,72,1
3,2515.84,127,1.431818181818182,89,1
1,396.87,0,0.0,24,1
4,2560.0,223,74.0,4,1
1,456.9,0,0.0,21,1
17,11341.1,245,2.150442477876106,114,1
3,711.41,168,7.636363636363637,23,1
4,812.9999999999999,94,0.3924050632911392,238,1
3,942.26,256,6.071428571428571,43,1
2,384.52,257,4.589285714285714,57,1
5,1098.4299999999998,223,3.313432835820896,68,1
5,1123.86,259,5.0588235294117645,52,1
3,646.3,223,7.193548387096774,32,1
3,886.6299999999999,203,6.965517241379311,30,1
1,775.8499999999999,0,0.0,42,1
1,251.21,0,0.0,15,1
2,178.96,257,32.125,9,1
1,154.95,0,0.0,8,1
7,1279.09,109,1.646153846153846,66,1
3,724.0,255,1.3212435233160622,194,1
1,628.2800000000002,0,0.0,76,1
6,3093.86,250,3.1265822784810124,80,1
1,380.39,0,0.0,40,1
6,1739.9199999999998,259,2.7934782608695654,93,1
9,2842.57,227,2.008928571428572,113,1
1,335.32000000000005,0,0.0,23,1
1,40.5,0,0.0,3,1
1,409.57,0,0.0,18,1
5,2100.6,196,4.0625,49,1
15,2504.13,228,2.50561797752809,90,1
5,737.81,224,1.5273972602739727,147,1
8,5055.790000000001,243,1.393063583815029,174,1
2,1000.39,184,3.755102040816327,50,1
4,1484.06,114,1.6142857142857143,71,1
1,171.8,0,0.0,19,1
7,879.08,173,3.0,58,1
2,149.58,26,1.368421052631579,20,1
8,1340.15,256,6.146341463414634,42,1
2,336.13,41,1.4642857142857142,29,1
2,425.19,158,2.6779661016949152,60,1
3,204.0,255,127.5,3,1
3,633.66,105,8.75,13,1
4,2047.0,239,0.7579617834394905,315,1
1,609.95,0,0.0,90,1
2,226.35,176,3.591836734693877,50,1
1,215.7,0,0.0,19,1
5,1352.36,233,2.510869565217391,93,1
4,1607.73,105,1.0396039603960396,102,1
1,400.54,0,0.0,25,1
3,371.88,98,1.75,57,1
1,88.19999999999999,0,0.0,5,1
1,174.79999999999998,0,0.0,14,1
15,6657.36,224,0.6162464985994398,358,1
2,286.79,202,3.607142857142857,57,1
4,588.13,139,4.181818181818182,34,1
2,674.52,78,2.294117647058824,35,1
2,553.36,210,2.0388349514563107,104,1
2,388.25,191,10.61111111111111,19,1
2,511.3499999999999,232,8.592592592592593,28,1
3,631.9000000000001,101,4.761904761904762,22,1
3,881.07,118,2.48936170212766,48,1
7,1314.17,224,3.0,75,1
2,637.5000000000002,195,4.333333333333333,46,1
7,658.2600000000001,70,1.5,47,1
18,5367.8,217,0.7472924187725631,278,1
2,408.36,121,1.890625,65,1
1,277.07000000000005,0,0.0,17,1
3,653.38,140,3.756756756756757,38,1
8,1521.79,235,1.5533333333333332,151,1
3,3665.62,223,1.8130081300813008,124,1
1,283.71,0,0.0,54,1
4,313.77,41,6.5,7,1
13,2445.12,239,1.312849162011173,180,1
4,3153.89,210,1.6328125,129,1
13,2574.65,218,1.0804020100502512,200,1
4,799.9,138,3.238095238095238,43,1
8,1744.0199999999998,181,1.335820895522388,135,1
2,993.18,169,3.4489795918367347,50,1
1,56.4,0,0.0,3,1
9,4098.8,234,0.9705882352941176,239,1
4,933.62,244,1.173913043478261,208,1
2,383.34,0,0.0,17,1
5,5815.49,217,2.4827586206896552,88,1
2,597.4799999999999,131,0.8506493506493507,155,1
3,908.03,174,5.766666666666667,31,1
2,913.1900000000002,158,5.642857142857143,29,1
2,264.65,5,0.2777777777777778,19,1
2,437.96,180,5.625,33,1
3,2398.86,165,3.928571428571429,43,1
1,836.7900000000001,0,0.0,54,1
5,779.36,155,2.9423076923076925,53,1
1,229.33,0,0.0,26,1
4,1631.15,109,1.258823529411765,86,1
4,1991.01,225,1.9649122807017545,115,1
2,378.30000000000007,6,0.3333333333333333,19,1
1,307.53000000000003,0,0.0,15,1
4,745.0600000000001,236,5.222222222222222,46,1
1,125.65,0,0.0,7,1
2,317.2,225,2.586206896551724,88,1
3,657.8,179,3.808510638297872,48,1
12,2092.32,240,0.6941176470588235,341,1
8,2128.83,213,2.210526315789474,96,1
13,3214.8100000000004,237,2.478723404255319,95,1
2,1998.0,26,6.5,5,1
6,1770.34,180,4.1395348837209305,44,1
2,294.4,202,8.08,26,1
1,58.49,0,0.0,12,1
2,1212.8400000000004,203,7.0,30,1
1,226.85,0,0.0,4,1
2,188.02,93,8.454545454545455,12,1
1,364.8,0,0.0,18,1
1,257.23,0,0.0,19,1
9,5450.960000000001,237,0.8387096774193549,280,1
10,10217.48,152,0.8457142857142858,176,1
2,143.25,69,7.666666666666667,10,1
4,1211.08,229,3.721311475409836,62,1
3,507.05,213,2.12,101,1
1,417.9500000000001,0,0.0,24,1
10,4143.02,221,1.0,219,1
6,2836.69,193,1.352112676056338,143,1
35,4064.99,250,1.2421052631578948,191,1
2,712.88,188,15.666666666666666,13,1
1,37.4,0,0.0,2,1
1,136.8,0,0.0,2,1
3,962.7,50,7.0,8,1
1,127.84,0,0.0,17,1
8,3456.7,230,0.5547445255474452,412,1
2,584.0699999999999,242,8.066666666666666,31,1
7,3406.72,206,3.029850746268657,68,1
1,535.3399999999999,0,0.0,37,1
5,1789.5500000000002,188,2.065934065934066,92,1
1,183.4,0,0.0,8,1
4,1295.3,192,2.0105263157894737,96,1
3,454.8999999999999,23,0.7419354838709677,32,1
3,899.6099999999999,217,2.0,109,1
2,873.74,59,1.1132075471698113,54,1
4,935.1,220,3.775862068965517,59,1
1,304.25,0,0.0,17,1
4,532.96,187,0.9790575916230366,192,1
2,294.29999999999995,1,0.0555555555555555,19,1
6,1592.18,247,1.029535864978903,238,1
5,3346.28,195,1.1085714285714283,176,1
1,463.95,0,0.0,8,1
1,336.96,0,0.0,13,1
9,2487.0200000000004,244,0.5793269230769231,417,1
1,594.0,0,0.0,2,1
4,579.7700000000003,166,1.7934782608695652,93,1
4,2841.09,189,0.5692771084337349,333,1
7,1880.42,197,1.531746031746032,127,1
2,631.5699999999999,182,5.515151515151516,34,1
4,657.9000000000001,112,12.333333333333334,10,1
4,1194.7300000000002,244,3.6818181818181817,67,1
1,374.57,0,0.0,12,1
2,628.78,233,46.6,6,1
2,771.8499999999999,63,5.25,13,1
2,283.4699999999999,175,2.6515151515151514,67,1
2,299.55999999999995,2,0.0952380952380952,22,1
4,891.12,175,2.9827586206896552,59,1
1,123.1,0,0.0,12,1
5,177.1,99,14.0,8,1
3,339.43999999999994,134,6.380952380952381,22,1
1,465.32,0,0.0,20,1
11,927.84,168,1.71875,97,1
1,206.21,0,0.0,13,1
2,548.94,154,1.5555555555555556,100,1
5,1426.31,116,4.56,26,1
5,1044.38,244,2.4948453608247423,98,1
5,2631.7,182,1.5210084033613445,120,1
1,72.9,0,0.0,12,1
7,3064.78,244,1.4260355029585798,170,1
2,610.59,27,0.7297297297297297,38,1
1,415.7000000000001,0,0.0,24,1
3,841.52,230,8.481481481481481,28,1
4,1502.3500000000004,225,2.093457943925233,108,1
5,728.5600000000001,235,6.685714285714286,36,1
6,1186.28,122,1.6,76,1
4,632.97,219,8.423076923076923,27,1
4,1039.58,245,0.8356164383561644,293,1
5,2262.6199999999994,157,3.466666666666667,46,1
4,455.67,195,6.928571428571429,29,1
1,228.84,0,0.0,10,1
2,699.0799999999999,139,1.1779661016949152,119,1
4,650.4300000000001,222,1.2265193370165746,182,1
3,468.9500000000001,72,2.5357142857142856,29,1
1,102.12,0,0.0,8,1
2,212.54,200,9.090909090909092,23,1
4,746.83,228,1.8455284552845528,124,1
4,671.77,242,1.6805555555555556,145,1
2,379.50999999999993,6,0.2857142857142857,22,1
6,1383.49,230,2.6627906976744184,87,1
1,487.51,0,0.0,27,1
3,1474.0600000000002,135,1.8243243243243243,75,1
2,357.2,226,12.555555555555555,19,1
12,3167.73,214,1.2787878787878788,166,1
1,266.4,0,0.0,14,1
5,510.5400000000001,201,10.526315789473683,20,1
1,310.05,0,0.0,10,1
2,463.7500000000001,4,0.1333333333333333,31,1
1,129.45,0,0.0,5,1
3,455.88,49,1.7777777777777777,28,1
3,980.98,94,1.709090909090909,56,1
2,169.55,223,22.3,11,1
3,405.62,213,2.2421052631578946,96,1
3,499.68,98,2.365853658536585,42,1
3,1799.33,163,2.0123456790123457,82,1
1,104.9,0,0.0,7,1
6,1353.8300000000002,216,2.5903614457831323,84,1
4,763.64,137,27.2,6,1
2,682.4100000000001,147,1.195121951219512,124,1
1,110.97000000000004,0,0.0,12,1
1,476.49,0,0.0,26,1
1,239.49000000000004,0,0.0,27,1
7,1357.6,230,1.1067961165048543,207,1
1,112.55,0,0.0,14,1
6,2117.02,218,1.4863013698630136,147,1
2,2242.01,74,0.6434782608695652,116,1
3,267.1600000000001,45,1.0975609756097562,42,1
2,511.3200000000001,10,0.2777777777777778,37,1
5,4595.81,219,0.7640845070422535,285,1
4,981.86,198,2.984848484848485,67,1
8,3982.72,225,1.7131782945736431,130,1
8,1661.44,241,2.18348623853211,110,1
1,185.65,0,0.0,8,1
12,1121.21,228,2.8,81,1
2,1231.5,223,223.0,2,1
2,229.71000000000004,17,0.6538461538461539,27,1
4,289.91,8,0.4117647058823529,18,1
2,377.2000000000001,2,0.0606060606060606,34,1
2,797.71,162,3.1153846153846154,53,1
2,618.27,190,7.3076923076923075,27,1
4,559.97,190,6.75,29,1
2,552.0,132,6.0,23,1
8,916.12,216,4.196078431372549,52,1
3,774.9,232,6.105263157894737,39,1
4,869.4599999999999,232,4.125,57,1
2,671.9599999999999,151,6.565217391304348,24,1
2,166.85000000000002,7,0.875,9,1
2,416.86,2,0.1818181818181818,12,1
2,932.97,127,2.309090909090909,56,1
8,3075.0400000000004,218,2.9324324324324325,75,1
5,1658.3,216,2.5476190476190474,85,1
15,10327.11,232,1.8833333333333333,121,1
5,688.6,227,22.5,11,1
6,3518.03,210,0.912280701754386,229,1
5,1140.2100000000005,146,2.117647058823529,69,1
1,136.04,0,0.0,31,1
7,1303.63,195,2.1954022988505746,88,1
4,3189.8100000000004,177,1.3643410852713178,130,1
1,246.04,0,0.0,15,1
2,88.94999999999997,1,0.1666666666666666,7,1
26,7076.28,205,0.2923538230884557,668,1
2,429.87,71,0.9594594594594594,75,1
1,313.8,0,0.0,8,1
1,112.75,0,0.0,21,1
6,964.68,236,5.7073170731707314,42,1
6,882.24,210,4.333333333333333,49,1
1,350.75,0,0.0,23,1
3,-8.15,196,97.5,3,1
2,429.6,1,0.0454545454545454,23,1
8,1387.99,225,3.083333333333333,73,1
3,686.67,149,3.441860465116279,44,1
2,291.41,200,2.3255813953488373,87,1
8,2618.23,232,1.6126760563380282,143,1
7,1740.63,167,1.5865384615384617,105,1
4,2404.17,180,0.7103174603174603,253,1
1,185.05,0,0.0,10,1
2,922.39,146,2.703703703703704,55,1
10,2148.4700000000003,231,7.566666666666666,31,1
2,98.8,5,0.7142857142857143,8,1
4,1037.59,145,2.526315789473684,58,1
8,1698.35,222,3.1594202898550723,70,1
7,1469.45,207,0.8760683760683761,235,1
2,608.65,21,0.75,29,1
6,3506.540000000001,188,2.415584415584416,78,1
2,1303.91,31,0.7948717948717948,40,1
3,1179.89,158,2.5737704918032787,62,1
2,885.1899999999999,71,2.3666666666666667,31,1
5,530.08,238,4.9375,49,1
3,1132.13,205,1.1647727272727273,177,1
5,1800.0700000000002,186,2.7058823529411766,69,1
7,663.4999999999999,235,5.372093023255814,44,1
2,1266.08,173,4.325,41,1
5,1740.4799999999998,203,5.315789473684211,39,1
2,1345.62,0,0.0,52,1
6,2068.15,220,1.5244755244755244,144,1
4,2445.9100000000003,151,2.9411764705882355,52,1
2,1260.33,153,2.04,76,1
1,116.01,0,0.0,9,1
1,578.9999999999999,0,0.0,15,1
4,591.75,55,4.153846153846154,14,1
12,1917.78,180,2.626865671641791,68,1
2,127.14999999999998,5,0.5555555555555556,10,1
4,801.4900000000001,135,1.3137254901960784,103,1
3,3246.091,27,0.1897810218978102,138,1
1,1143.6,0,0.0,32,1
3,1389.4100000000003,217,5.046511627906977,44,1
4,574.26,123,3.075,41,1
4,3651.9699999999993,193,1.5238095238095235,127,1
1,486.1,0,0.0,22,1
3,2235.3,206,1.7982456140350878,115,1
6,1051.95,207,5.694444444444445,37,1
1,168.39999999999998,0,0.0,34,1
1,232.48,0,0.0,15,1
2,716.0,126,126.0,2,1
4,819.29,158,7.85,21,1
3,1037.42,113,3.054054054054054,38,1
1,314.45000000000005,0,0.0,19,1
5,1624.05,227,2.073394495412844,110,1
5,1466.8699999999997,211,3.888888888888889,55,1
6,1071.24,227,3.515625,65,1
1,175.27,0,0.0,29,1
1,229.59,0,0.0,64,1
1,338.95000000000005,0,0.0,19,1
4,1169.38,210,4.117647058823529,52,1
1,406.48,0,0.0,21,1
7,3090.85,140,0.8961038961038961,155,1
1,151.85000000000002,0,0.0,5,1
2,1506.12,84,1.037037037037037,82,1
3,255.12,32,4.428571428571429,8,1
2,252.24,0,0.0,33,1
2,408.57,216,3.0,73,1
6,869.3499999999999,203,1.5,135,1
8,1504.56,135,1.9701492537313432,68,1
2,814.0,102,17.0,7,1
6,1000.27,46,0.4835164835164835,92,1
6,2183.0400000000004,205,1.7203389830508475,119,1
5,1670.22,225,2.835443037974684,80,1
6,1767.53,218,2.1067961165048543,104,1
3,291.0,36,2.333333333333333,16,1
8,2766.18,209,1.0048309178743962,208,1
3,1019.76,135,2.576923076923077,53,1
1,150.3,0,0.0,7,1
5,1041.68,219,3.6779661016949152,60,1
7,2878.15,216,1.4078947368421053,153,1
1,101.19,0,0.0,8,1
1,409.4000000000001,0,0.0,23,1
3,611.09,158,3.224489795918368,50,1
1,383.9500000000001,0,0.0,22,1
3,1122.5300000000002,221,0.6707317073170732,329,1
1,113.5,0,0.0,9,1
3,700.63,180,4.261904761904762,43,1
3,599.9,79,4.647058823529412,18,1
1,157.2,0,0.0,3,1
6,1429.64,226,4.76595744680851,48,1
7,2757.07,224,1.776,126,1
9,2939.6400000000003,230,1.5547945205479452,147,1
2,596.0999999999999,209,69.66666666666667,4,1
1,454.24,0,0.0,23,1
1,267.03000000000003,0,0.0,27,1
5,806.8999999999999,224,5.309523809523809,43,1
1,307.46000000000004,0,0.0,18,1
2,120.99,46,4.6,11,1
2,264.61999999999995,54,3.0,19,1
1,73.50000000000001,0,0.0,23,1
6,2986.15,222,2.3655913978494625,94,1
3,1240.2,132,5.954545454545454,23,1
3,1625.97,228,2.247524752475248,102,1
2,529.4100000000001,215,7.166666666666667,31,1
8,4282.880000000001,165,0.7123893805309734,227,1
3,797.9599999999999,221,4.4,51,1
1,1079.4,0,0.0,58,1
3,528.3300000000002,230,6.052631578947368,39,1
12,5116.129999999999,158,1.54,101,1
1,139.35,0,0.0,6,1
2,503.6,62,2.48,26,1
2,163.20000000000002,31,7.75,5,1
3,734.1299999999999,74,2.642857142857143,29,1
8,869.6800000000001,203,1.6666666666666667,121,1
1,225.14999999999995,0,0.0,13,1
1,180.09999999999997,0,0.0,11,1
5,623.9300000000001,187,1.9680851063829787,95,1
1,184.64,0,0.0,11,1
2,275.28,44,2.0,23,1
1,205.7,0,0.0,11,1
1,413.46,0,0.0,24,1
5,1291.75,85,1.4166666666666667,61,1
10,1894.11,215,0.75177304964539,283,1
8,2042.15,211,1.8571428571428568,113,1
1,358.37999999999994,0,0.0,38,1
4,1412.3200000000002,225,2.2857142857142856,99,1
1,160.54,0,0.0,28,1
2,311.26,41,2.9285714285714284,15,1
2,297.78000000000003,7,2.333333333333333,4,1
2,216.3,225,28.125,9,1
1,201.19,0,0.0,26,1
6,2714.2700000000004,82,0.6956521739130435,116,1
1,524.52,0,0.0,62,1
1,203.95,0,0.0,10,1
3,810.5,174,1.74,101,1
2,93.35,0,0.0,5,1
3,675.2700000000002,181,1.792079207920792,102,1
3,731.8999999999997,175,4.605263157894737,39,1
4,581.8299999999999,110,4.037037037037037,28,1
5,1124.59,193,2.6901408450704225,72,1
2,890.3400000000001,195,4.7560975609756095,42,1
1,259.45,0,0.0,14,1
1,160.95,0,0.0,10,1
3,1314.4499999999998,118,3.774193548387097,32,1
1,112.32,0,0.0,10,1
4,806.5699999999999,191,2.111111111111111,91,1
2,308.32000000000005,6,1.0,7,1
1,112.25,0,0.0,16,1
1,440.0,0,0.0,28,1
1,331.18,0,0.0,20,1
4,1320.56,142,0.6255506607929515,228,1
3,1233.3599999999997,182,1.5603448275862069,117,1
5,1930.15,218,4.428571428571429,50,1
3,329.6000000000001,91,7.0,14,1
1,134.8,0,0.0,8,1
3,259.43,8,0.2051282051282051,40,1
2,288.6,0,0.0,18,1
14,4660.01,218,0.8129770992366412,263,1
6,1047.84,202,5.128205128205129,40,1
3,682.9100000000001,195,4.534883720930233,44,1
2,542.03,30,0.8823529411764706,35,1
2,160.35,79,8.777777777777779,10,1
2,430.94,54,0.5567010309278351,98,1
3,1351.09,151,1.776470588235294,86,1
3,740.79,194,1.0898876404494382,179,1
5,680.1800000000001,179,6.807692307692308,27,1
4,557.3,20,1.1111111111111112,19,1
8,1419.54,159,1.4181818181818182,111,1
1,75.66,0,0.0,6,1
1,203.86999999999995,0,0.0,4,1
4,450.8400000000001,208,7.392857142857143,29,1
5,5203.510000000001,173,1.2835820895522387,135,1
7,1066.5700000000002,196,3.063492063492064,64,1
2,336.4,199,14.214285714285714,15,1
2,-1.4210854715202004e-14,14,1.0769230769230769,14,1
3,418.0999999999999,110,5.5,21,1
1,134.7,0,0.0,6,1
4,512.12,98,2.341463414634146,42,1
2,252.06000000000003,0,0.0,13,1
6,2102.09,200,1.98,101,1
1,208.36,0,0.0,9,1
6,888.86,164,3.3541666666666665,49,1
1,185.4,0,0.0,2,1
2,605.63,98,2.5128205128205128,40,1
1,265.2,0,0.0,3,1
2,188.61,0,0.0,22,1
5,1070.71,216,2.986111111111111,73,1
3,1015.29,186,3.1,61,1
2,843.48,203,4.142857142857143,50,1
1,67.94999999999999,0,0.0,5,1
2,124.73999999999998,27,5.4,6,1
6,2043.72,191,2.7,71,1
4,663.63,172,6.37037037037037,28,1
18,2058.09,208,1.932692307692308,105,1
1,404.4,0,0.0,3,1
2,714.4200000000001,152,3.4545454545454546,45,1
1,59.9,0,0.0,4,1
3,2191.2200000000003,208,1.5877862595419847,132,1
1,93.75,0,0.0,5,1
5,3148.2,170,15.272727272727272,12,1
3,1796.4800000000002,145,1.4077669902912622,104,1
4,666.33,145,4.264705882352941,35,1
2,1272.48,153,5.884615384615385,27,1
3,199.15,33,3.0,12,1
2,623.1600000000001,48,1.4545454545454546,34,1
1,90.12,0,0.0,17,1
3,980.31,183,4.945945945945946,38,1
1,199.85,0,0.0,6,1
5,2874.72,206,2.469879518072289,84,1
5,722.7399999999999,203,6.733333333333333,31,1
2,867.1099999999999,158,0.7488151658767772,212,1
4,1014.9,64,3.7058823529411766,18,1
1,354.8,0,0.0,66,1
6,1550.13,200,2.5063291139240507,80,1
1,141.86,0,0.0,14,1
4,2293.62,75,0.6379310344827587,117,1
4,1701.94,167,0.4322916666666667,385,1
5,983.23,182,4.864864864864865,38,1
5,1214.72,199,3.126984126984127,64,1
4,834.57,190,3.4814814814814814,55,1
3,582.6,195,6.964285714285714,29,1
1,90.6,0,0.0,6,1
6,4867.99,207,0.7657992565055762,270,1
3,149.05,109,21.6,6,1
1,239.40000000000003,0,0.0,13,1
3,1269.84,78,1.5714285714285714,50,1
5,3640.67,206,0.7295373665480427,282,1
1,111.15,0,0.0,17,1
1,459.4,0,0.0,13,1
6,3276.4,87,9.444444444444445,10,1
1,109.13,0,0.0,8,1
1,92.72,0,0.0,6,1
4,1201.96,149,1.9350649350649352,78,1
6,1491.7,143,1.2935779816513762,110,1
3,658.88,180,5.424242424242424,34,1
4,2232.49,141,1.818181818181818,78,1
3,895.13,173,4.410256410256411,40,1
1,2044.37,0,0.0,55,1
23,2556.68,212,2.1595744680851063,95,1
3,270.40000000000003,101,8.416666666666666,13,1
7,2283.63,205,1.9519230769230769,105,1
2,413.85,1,0.0625,17,1
1,370.8,0,0.0,5,1
2,437.6,121,7.117647058823529,18,1
4,1447.14,197,1.0051020408163265,197,1
1,311.3,0,0.0,16,1
8,3868.2000000000007,209,0.8956521739130435,231,1
2,1038.46,40,0.7272727272727273,56,1
5,2114.33,182,2.585714285714286,71,1
2,1010.5999999999998,125,2.717391304347826,47,1
2,977.77,0,0.0,57,1
2,376.63999999999993,153,5.464285714285714,29,1
2,252.49,211,21.1,11,1
2,62.0,14,2.8,6,1
2,833.78,34,0.5573770491803278,62,1
3,380.02,165,3.727272727272727,45,1
4,3957.0,197,0.8634361233480177,228,1
18,4670.080000000001,210,2.2065217391304346,93,1
1,348.15000000000003,0,0.0,18,1
2,715.4999999999999,1,1.0,2,1
2,604.64,193,4.595238095238095,43,1
4,1417.29,207,1.0454545454545454,199,1
2,101.1700000000002,0,0.0,59,1
7,756.6400000000001,193,3.5849056603773586,54,1
1,738.6,0,0.0,22,1
3,498.95,140,23.33333333333333,7,1
2,813.1100000000001,154,5.923076923076923,27,1
2,592.8800000000001,5,0.1470588235294117,35,1
1,334.54,0,0.0,40,1
4,1090.03,188,3.4444444444444446,55,1
8,3717.35,102,1.4558823529411764,69,1
1,101.4,0,0.0,8,1
7,1155.54,147,3.2222222222222223,46,1
3,1331.57,182,2.033707865168539,90,1
6,1033.3100000000002,189,2.90625,65,1
3,9861.38,20,0.2898550724637681,70,1
3,463.05,202,22.444444444444443,10,1
3,485.88,200,9.045454545454543,23,1
2,818.82,160,2.1621621621621623,75,1
2,654.5999999999999,143,1.4158415841584158,102,1
2,633.71,4,0.2666666666666666,16,1
2,693.32,166,1.6938775510204085,99,1
19,4227.7,195,0.5026595744680851,377,1
1,582.59,0,0.0,31,1
1,1351.4499999999998,0,0.0,12,1
4,1649.36,159,2.323529411764706,69,1
3,967.45,206,0.8266129032258065,249,1
4,582.1,203,7.730769230769231,27,1
6,607.71,188,8.08695652173913,24,1
1,519.6800000000001,0,0.0,28,1
1,112.8,0,0.0,13,1
3,383.68,154,2.508196721311476,62,1
11,2173.53,205,1.5461538461538462,131,1
1,1028.56,0,0.0,16,1
7,1531.51,202,1.1976047904191616,168,1
1,63.440000000000005,0,0.0,23,1
6,853.7199999999999,195,1.2215189873417722,159,1
7,1919.31,196,2.1555555555555554,91,1
3,679.83,202,5.941176470588236,35,1
2,380.64,123,12.3,11,1
4,1554.4799999999996,128,1.3804347826086956,93,1
1,463.38,0,0.0,30,1
1,369.2,0,0.0,20,1
3,249.74,148,7.7894736842105265,20,1
7,1737.82,189,2.921875,65,1
2,152.06,121,4.481481481481482,28,1
1,357.98,0,0.0,10,1
3,635.4100000000001,187,6.233333333333333,31,1
4,1108.38,140,1.930555555555556,73,1
7,861.8899999999999,132,2.1666666666666665,61,1
2,2199.3100000000004,198,1.8857142857142857,106,1
2,1145.84,44,0.8627450980392157,52,1
1,389.01,0,0.0,16,1
3,2.8999999999941792,204,68.0,4,1
1,157.9,0,0.0,6,1
5,1052.55,200,0.601823708206687,330,1
13,3317.9700000000003,194,0.9947368421052633,191,1
1,1384.2499999999998,0,0.0,33,1
3,685.9299999999998,7,0.1395348837209302,44,1
3,698.5799999999999,193,5.216216216216216,38,1
3,529.62,107,21.2,6,1
2,911.9400000000002,109,1.7580645161290325,63,1
7,1625.0500000000002,202,1.5625,129,1
2,640.83,200,7.407407407407407,28,1
3,1100.9,119,1.859375,65,1
4,1352.75,187,4.25,45,1
6,1843.06,188,2.101123595505618,90,1
2,214.06,35,2.6923076923076925,14,1
3,1180.4,159,2.6333333333333333,61,1
1,171.45,0,0.0,9,1
3,478.78,180,5.625,33,1
1,155.90000000000003,0,0.0,10,1
2,307.76,125,8.928571428571429,15,1
3,1339.41,189,2.076923076923077,92,1
2,761.74,177,3.4705882352941178,52,1
10,1692.98,196,0.4285714285714285,449,1
5,1352.0400000000002,191,3.2758620689655173,59,1
7,1383.6999999999998,182,2.1547619047619047,85,1
3,1604.4399999999998,160,2.12,76,1
7,2421.47,194,1.7297297297297298,112,1
1,349.54999999999995,0,0.0,19,1
1,89.0,0,0.0,4,1
2,186.23,185,20.55555555555556,10,1
3,189.49,165,12.615384615384617,14,1
2,397.29,70,3.5,21,1
1,131.7,0,0.0,8,1
4,1367.61,180,3.2142857142857144,57,1
5,363.4,34,2.0625,17,1
1,600.0700000000002,0,0.0,58,1
5,1364.6999999999998,99,2.0625,49,1
2,172.29000000000002,0,0.0,7,1
3,1837.28,158,2.27536231884058,70,1
3,566.5800000000002,169,4.694444444444445,37,1
3,208.63,158,13.083333333333334,13,1
4,4149.280000000001,128,0.9481481481481482,136,1
4,454.33,194,7.111111111111111,28,1
2,190.25000000000003,131,9.357142857142858,15,1
1,257.7,0,0.0,9,1
2,382.14,190,12.666666666666666,16,1
1,306.13,0,0.0,15,1
5,1641.2000000000005,111,1.0,110,1
2,52.0,13,13.0,2,1
2,1316.0700000000002,171,2.220779220779221,78,1
6,1959.38,176,2.0963855421686746,84,1
1,243.22,0,0.0,30,1
4,1130.5700000000002,104,1.3205128205128205,79,1
1,180.94,0,0.0,25,1
1,143.10000000000002,0,0.0,6,1
1,860.12,0,0.0,54,1
2,506.8,11,0.4074074074074074,28,1
3,2662.06,148,1.15625,129,1
3,626.99,188,1.927835051546392,98,1
2,638.0600000000002,143,3.763157894736842,39,1
6,997.48,191,3.2758620689655173,59,1
2,1339.45,85,3.4,26,1
1,339.6,0,0.0,30,1
6,1518.43,142,1.5384615384615383,92,1
2,122.14,91,3.25,29,1
1,327.97,0,0.0,24,1
4,721.96,174,3.844444444444445,46,1
1,135.93,0,0.0,5,1
2,504.2000000000001,146,29.2,6,1
2,315.06,43,2.5294117647058822,18,1
19,3848.55,198,0.6959706959706959,274,1
3,617.99,177,1.1721854304635762,152,1
4,151.23,190,18.9,11,1
2,594.9,13,0.5652173913043478,24,1
7,3781.74,190,1.125748502994012,168,1
2,1063.46,50,1.0869565217391304,47,1
4,974.54,173,10.75,17,1
1,188.89,0,0.0,20,1
5,1029.26,29,0.27,101,1
1,144.8,0,0.0,8,1
3,545.0,124,4.241379310344827,30,1
1,271.85,0,0.0,4,1
