Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,CustomerTenureDays,AvgDaysBetweenPurchases,UniqueProducts,UniqueCountries,ZeroPriceCount,CancelledTransactions,TotalTransactions,AvgLinesPerInvoice,Age,SupportTicketsCount,PreferredTimeOfDay,RegAnciennete,IP_privee,AvgBasketValue,CancelRatio,Region_Afrique,Region_Amérique du Nord,Region_Amérique du Sud,Region_Asie,Region_Autre,Region_Europe centrale,Region_Europe continentale,Region_Europe de l'Est,Region_Europe du Nord,Region_Europe du Sud,Region_Moyen-Orient,Region_Océanie,Region_UK,WeekendPreference_Inconnu,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Explorateur,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_F,Gender_M,Gender_Unknown,Churn,Cluster
2,299.75000000000006,14.987500000000002,9.423764403162666,-5.9,34.8,145,7.25,-2,24,4,0.2105263157894736,17,1,0,3,20,10.0,71.0,1.0,1,905,0,99.91666666666669,0.1428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
4,1195.94,23.9188,21.67795425245262,9.96,102.0,576,11.52,1,48,341,6.938775510204081,39,1,0,0,50,12.5,46.0,2.0,3,993,0,239.188,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
5,732.07,15.914565217391305,5.527034449572691,6.959999999999999,41.6,449,9.76086956521739,2,24,152,3.355555555555556,41,1,0,0,46,9.2,63.0,2.0,1,825,0,122.01166666666668,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
7,4582.639999999999,26.79906432748537,15.844861043010386,8.7,82.5,2668,15.602339181286547,2,72,245,1.4294117647058824,102,1,0,0,171,24.428571428571427,49.0,2.0,2,793,0,572.8299999999999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2
2,266.39,16.649375,7.712389572413123,7.439999999999999,35.400000000000006,129,8.0625,2,12,106,7.066666666666666,15,1,0,0,16,8.0,64.0,2.0,2,395,0,88.79666666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
2,721.94,11.45936507936508,8.750309095557318,0.78,39.8,310,4.920634920634921,1,42,28,0.4516129032258064,63,1,0,0,63,31.5,49.0,2.0,2,517,0,240.64666666666668,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
3,922.12,28.81625,21.631312541269068,4.68,92.16,970,30.3125,3,128,240,7.741935483870968,26,1,0,0,32,10.666666666666666,42.0,2.0,1,887,0,230.53,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,2
2,721.3199999999999,16.39363636363636,10.818092745738092,-17.0,39.8,336,7.636363636363637,-2,48,5,0.1162790697674418,39,1,0,5,44,22.0,30.0,2.0,1,1018,0,240.44,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
1,594.0,297.0,0.0,297.0,297.0,120,60.0,60,60,0,0.0,2,1,0,0,2,2.0,76.0,3.0,2,936,0,297.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
1,180.94,7.2376,4.803185817767203,0.84,15.95,56,2.24,1,16,0,0.0,24,1,0,0,25,25.0,49.0,2.0,3,933,0,90.47,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
15,576.3,2.0080139372822297,8.250724225034267,-35.0,51.0,293,1.0209059233449478,-28,24,290,1.0,197,1,1,93,287,19.133333333333333,72.0,1.0,2,713,0,36.01875,0.3229166666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
3,1004.72,16.20516129032258,12.367423594548768,-12.75,54.0,450,7.258064516129032,-1,36,43,0.6885245901639344,53,1,0,2,62,20.666666666666668,31.0,0.0,1,470,0,251.18,0.0317460317460317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2,180.85,18.085,3.396898094831028,12.6,22.5,61,6.1,2,10,244,27.11111111111111,10,1,0,0,10,5.0,49.0,2.0,2,858,0,60.28333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,2
1,205.1,20.51,14.423453123298874,9.9,60.0,109,10.9,1,48,0,0.0,10,1,0,0,10,10.0,22.0,0.0,1,871,0,102.55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
2,714.9599999999999,54.99692307692307,65.47506489555334,2.88,254.4,1312,100.92307692307692,24,240,28,2.333333333333333,10,1,0,0,13,6.5,64.0,2.0,2,571,0,238.32,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
1,77.50000000000001,38.75000000000001,52.11376977344856,1.9,75.60000000000001,38,19.0,2,36,0,0.0,2,1,0,0,2,2.0,49.0,2.0,1,398,0,38.75000000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1,302.58,37.8225,67.21671172940763,10.08,204.0,102,12.75,2,24,0,0.0,8,1,0,0,8,8.0,53.0,1.0,3,971,0,151.29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
3,559.51,4.624049586776859,3.9017576335356856,0.42,23.9,282,2.330578512396694,1,16,342,2.85,106,1,0,0,121,40.333333333333336,49.0,0.0,2,770,0,139.8775,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
38,9623.35,21.337804878048782,9.913989098107702,-19.5,62.400000000000006,5069,11.239467849223947,-10,36,361,0.7733333333333333,98,1,0,11,451,11.86842105263158,40.0,3.0,2,1013,0,246.7525641025641,0.0243362831858407,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2
1,174.4,15.854545454545455,4.071943918170691,10.2,25.5,92,8.363636363636363,2,16,0,0.0,11,1,0,0,11,11.0,49.0,4.0,2,904,0,87.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
3,1019.76,19.240754716981133,10.131652202011546,5.8,50.0,493,9.30188679245283,1,24,135,2.576923076923077,45,1,0,0,53,17.666666666666668,54.0,2.0,2,464,0,254.94,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
4,2203.2,367.1999999999999,1795.5956610551273,-1591.1999999999998,3794.4,866,144.33333333333334,-624,1488,115,23.0,5,1,0,2,6,1.5,49.0,3.0,2,846,0,440.64,0.2857142857142857,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2
1,289.96000000000004,32.21777777777778,25.301434632139824,2.85,71.4,220,24.444444444444443,3,144,0,0.0,9,1,0,0,9,9.0,52.0,2.0,2,398,0,144.98000000000002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
2,1260.33,16.58328947368421,9.819467112242958,-2.95,53.55,798,10.5,-1,32,153,2.04,74,1,0,2,76,38.0,28.0,6.0,3,652,0,420.11,0.0259740259740259,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
5,363.4,21.376470588235293,29.91319272937454,-18.75,93.6,484,28.47058823529412,-5,144,34,2.0625,10,1,0,3,17,3.4,50.0,1.0,2,601,0,60.56666666666666,0.1666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
5,684.9699999999998,11.22901639344262,9.936740697183364,-7.95,54.08,491,8.049180327868852,-2,32,237,3.9,37,1,0,2,61,12.2,49.0,4.0,1,932,0,114.16166666666663,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2
1,303.97,16.88722222222222,2.5746383082484914,10.2,19.9,93,5.166666666666667,1,12,0,0.0,18,1,0,0,18,18.0,79.0,2.0,1,745,0,151.985,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
2,1135.04,28.376,17.18384763337884,5.04,60.0,611,15.275,4,48,72,1.8461538461538465,30,1,0,0,40,20.0,49.0,1.0,2,596,0,378.3466666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
5,1438.85,7.53324607329843,10.26305591799886,0.1,102.0,1167,6.109947643979058,1,36,351,1.8368421052631576,145,1,0,0,191,38.2,29.0,2.0,2,839,0,239.8083333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
1,219.14,3.175942028985508,2.689001191586691,0.42,15.0,102,1.4782608695652173,1,6,0,0.0,57,1,0,0,69,69.0,64.0,1.0,2,680,0,109.57,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
2,589.7,53.60909090909092,27.023303075140703,22.5,90.0,158,14.363636363636363,6,24,7,0.7,6,1,0,0,11,5.5,49.0,3.0,1,452,0,196.5666666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
5,574.0,17.9375,9.154145896629254,-2.9,35.400000000000006,207,6.46875,-2,12,70,2.225806451612903,28,1,0,1,32,6.4,19.0,0.0,2,884,0,95.66666666666669,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
7,2186.2000000000007,23.01263157894737,19.09444723843938,-16.5,103.68,1907,20.07368421052632,-30,288,345,3.648936170212766,91,1,0,2,95,13.571428571428571,63.0,2.0,2,780,0,273.2750000000001,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
2,239.76,12.618947368421052,9.271398009611689,4.5600000000000005,46.8,408,21.473684210526315,12,48,96,5.333333333333333,19,1,0,0,19,9.5,30.0,1.0,3,773,0,79.92,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
2,724.76,28.9904,17.700258114878814,11.5,71.6,284,11.36,2,24,192,8.0,20,1,0,0,25,12.5,64.0,5.0,1,880,0,241.58666666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2
31,7925.320000000001,17.456651982378855,28.128635465249545,-29.85,240.9,4219,9.29295154185022,-4,432,368,0.7792494481236203,120,1,0,10,454,14.64516129032258,32.0,3.0,2,1040,0,247.66625,0.0219780219780219,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2
2,240.27,2.6116304347826085,4.898324512193517,-12.75,25.0,97,1.0543478260869563,-1,6,1,0.0109890109890109,66,1,0,7,92,46.0,79.0,3.0,3,552,0,80.09,0.075268817204301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
2,629.31,17.980285714285714,12.478408289737043,6.959999999999999,85.0,264,7.542857142857143,1,24,235,6.911764705882353,33,1,0,0,35,17.5,67.0,2.0,1,741,0,209.77,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
6,1058.06,5.13621359223301,4.226271058107233,0.42,30.0,487,2.3640776699029127,1,24,354,1.7121951219512197,112,1,0,0,206,34.333333333333336,62.0,0.0,1,844,0,151.15142857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
7,389.86,11.138857142857145,9.713195321898173,-19.9,24.96,221,6.314285714285714,-6,24,51,1.4705882352941178,25,1,0,5,35,5.0,62.0,2.0,1,548,0,48.7325,0.1388888888888889,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
1,46.95,23.475,2.1566756826189706,21.95,25.0,2,1.0,1,1,0,0.0,2,1,0,0,2,2.0,28.0,5.0,1,703,0,23.475,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
2,425.0,17.708333333333332,7.134753684951396,7.5,31.8,102,4.25,1,12,157,6.826086956521739,21,1,0,0,24,12.0,49.0,2.0,1,711,0,141.66666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
3,310.64,3.883,3.302526995644703,0.29,19.9,161,2.0125,1,20,145,1.8227848101265824,60,1,0,0,80,26.666666666666668,27.0,3.0,3,771,0,77.66,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
3,331.0,110.33333333333331,83.9186113644246,42.0,204.00000000000003,950,316.6666666666667,100,600,107,53.5,2,1,0,0,3,1.0,26.0,2.0,1,930,0,82.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,2
4,1201.06,15.203291139240504,6.350932643304626,3.3600000000000003,35.400000000000006,784,9.924050632911392,2,36,224,2.858974358974359,59,1,0,0,79,19.75,27.0,4.0,1,879,0,240.212,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,2
1,80.7,40.35,6.5760930650348906,35.7,45.0,42,21.0,6,36,0,0.0,2,1,0,0,2,2.0,27.0,3.0,2,535,0,40.35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
6,2313.1400000000003,14.923483870967743,8.866989019804613,1.7,49.5,940,6.064516129032258,1,36,144,0.9155844155844156,122,1,0,0,155,25.83333333333333,53.0,1.0,3,519,0,330.4485714285715,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
2,511.3499999999999,18.2625,11.556166102994538,9.36,63.0,325,11.607142857142858,2,30,232,8.592592592592593,28,1,0,0,28,14.0,49.0,2.0,3,400,0,170.44999999999996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
1,254.82,13.41157894736842,6.913270060107345,4.5600000000000005,29.700000000000003,270,14.210526315789474,6,24,0,0.0,19,1,0,0,19,19.0,21.0,1.0,3,619,0,127.41,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
2,344.0,172.0,9.899494936611664,165.0,179.0,200,100.0,100,100,309,309.0,1,1,0,0,2,1.0,41.0,0.0,1,748,0,114.66666666666669,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,2
3,1044.3200000000002,20.47686274509804,14.191527682416163,3.3600000000000003,69.6,918,18.0,2,72,245,4.9,36,1,0,0,51,17.0,33.0,3.0,3,851,0,261.08000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,2
3,2083.42,59.52628571428571,59.33261508031571,-8.25,252.0,1073,30.65714285714286,-1,200,34,1.0,33,1,0,2,35,11.666666666666666,66.0,1.0,1,550,0,520.855,0.0555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
2,361.2799999999999,13.380740740740736,8.730539645813568,-15.3,31.6,324,12.0,-6,36,8,0.3076923076923077,26,1,0,1,27,13.5,25.0,2.0,1,1092,0,120.42666666666663,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
8,4801.56,10.25974358974359,8.82562234543378,0.39,71.4,4777,10.207264957264956,1,120,320,0.6788008565310493,278,1,0,0,468,58.5,48.0,3.0,2,748,0,533.5066666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
3,648.8299999999999,17.074473684210524,13.738207856955375,-4.41,87.6,377,9.921052631578949,-1,36,42,1.108108108108108,38,1,0,1,38,12.666666666666666,45.0,3.0,3,487,0,162.20749999999998,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
3,1339.41,14.558804347826088,7.175569027080602,4.5600000000000005,40.0,1181,12.83695652173913,1,48,189,2.076923076923077,89,1,0,0,92,30.666666666666668,23.0,4.0,1,682,0,334.8525,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2
1,1432.0,358.0,0.0,358.0,358.0,800,200.0,200,200,0,0.0,4,1,0,0,4,4.0,31.0,2.0,1,572,0,716.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
4,167.5,2.7916666666666665,2.012346776284495,0.1,8.95,99,1.65,1,12,0,0.0,53,1,0,0,60,15.0,71.0,1.0,3,550,0,33.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
3,1048.67,16.645555555555557,11.041148663036973,-25.5,79.9,268,4.253968253968254,-2,12,45,0.7096774193548387,58,1,0,2,63,21.0,32.0,3.0,2,639,0,262.1675,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,427.8,17.825,8.889099333257656,9.9,56.0,164,6.833333333333333,2,24,0,0.0,24,1,0,0,24,24.0,30.0,2.0,3,792,0,213.9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1,306.84000000000003,7.135813953488372,5.386724082920431,1.25,30.0,150,3.488372093023256,1,24,0,0.0,39,1,0,0,43,43.0,36.0,1.0,3,1061,0,153.42000000000002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
2,461.19000000000005,10.725348837209305,8.632349001296067,1.25,50.0,193,4.488372093023256,1,36,275,6.547619047619048,43,1,0,0,43,21.5,47.0,1.0,1,797,0,153.73000000000002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
2,1441.4199999999998,31.335217391304344,27.09990141344351,1.25,118.8,585,12.717391304347826,1,72,16,0.3555555555555555,34,1,0,0,46,23.0,49.0,1.0,1,536,0,480.4733333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
8,2191.84,11.356683937823837,9.850485731921689,-30.0,49.92,2010,10.414507772020723,-24,48,329,1.6979166666666667,89,1,0,2,193,24.125,40.0,1.0,2,818,0,243.5377777777778,0.0103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
4,347.82,12.422142857142855,8.000309418619432,-11.9,22.5,258,9.214285714285714,-4,48,216,7.962962962962963,19,1,0,3,28,7.0,55.0,2.0,1,723,0,69.564,0.1034482758620689,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2
6,1770.34,40.23500000000001,26.484250387818253,10.08,117.0,1407,31.977272727272727,2,96,180,4.1395348837209305,18,1,0,0,44,7.333333333333333,79.0,0.0,1,675,0,252.90571428571428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,2
14,2385.48,16.118108108108107,11.909474211241784,-9.9,59.400000000000006,1182,7.986486486486487,-5,40,301,1.9931972789115648,102,1,0,8,148,10.571428571428571,39.0,2.0,3,723,0,159.032,0.0536912751677852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2
5,458.04,7.897241379310344,10.790290273497185,-8.3,60.0,191,3.293103448275862,-2,48,224,3.912280701754386,47,1,0,4,58,11.6,76.0,0.0,1,464,0,76.34,0.0677966101694915,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2
9,1841.03,19.17739583333333,9.23824957728427,-15.6,53.1,873,9.09375,-8,48,357,3.7157894736842105,76,1,0,1,96,10.666666666666666,37.0,4.0,1,838,0,184.103,0.0103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
4,579.7700000000003,6.23408602150538,11.269135246766329,0.39,101.76,281,3.021505376344086,1,96,166,1.7934782608695652,74,1,0,0,93,23.25,49.0,2.0,1,1036,0,115.95400000000006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,340.84000000000003,18.93555555555556,10.909873683542338,10.0,54.0,183,10.166666666666666,3,24,0,0.0,17,1,0,0,18,18.0,60.0,0.0,1,542,0,170.42000000000002,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8,2162.68,6.822334384858044,6.523404036973723,-12.75,49.92,1076,3.3943217665615144,-1,48,55,0.170886075949367,155,1,0,3,317,39.625,65.0,2.0,2,698,0,240.29777777777772,0.0094339622641509,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,114.23,4.5692,3.197351664529047,0.85,15.0,89,3.56,1,12,0,0.0,24,1,0,0,25,25.0,43.0,2.0,1,593,0,57.115,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
4,1187.66,17.994848484848482,5.989432807979847,9.96,51.0,506,7.666666666666667,2,12,278,4.276923076923077,48,1,0,0,66,16.5,79.0,5.0,1,945,0,237.532,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
1,320.46000000000004,24.650769230769235,19.372728882606456,9.9,80.64,430,33.07692307692308,3,192,0,0.0,12,1,0,0,13,13.0,28.0,4.0,3,504,0,160.23000000000002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
4,2709.1200000000003,14.48727272727273,5.071008419728948,5.04,33.0,2051,10.967914438502676,1,25,266,1.424731182795699,157,1,0,0,187,46.75,39.0,2.0,2,1016,0,541.8240000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
13,3317.9700000000003,17.371570680628274,9.288786598224032,-29.95,59.9,2163,11.324607329842932,-1,48,194,0.9947368421052633,172,1,1,2,191,14.692307692307692,37.0,0.0,2,604,0,236.9978571428572,0.0104166666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2
2,418.83,4.986071428571428,3.943381222341559,0.65,24.75,211,2.511904761904762,1,20,295,3.55421686746988,73,1,0,0,84,42.0,49.0,2.0,3,951,0,139.61,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
2,605.58,6.881590909090909,4.212801750538671,1.25,23.4,359,4.079545454545454,1,25,47,0.5402298850574713,79,1,0,0,88,44.0,31.0,1.0,4,893,0,201.86,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
5,4392.42,10.508181818181818,13.155697584715302,-16.95,111.0,2408,5.760765550239235,-3,72,52,0.1223021582733813,354,1,0,11,418,83.6,53.0,2.0,3,615,0,732.07,0.026252983293556,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,118.75,19.791666666666668,4.756092583904003,17.85,29.5,25,4.166666666666667,3,10,0,0.0,6,1,0,0,6,6.0,65.0,2.0,3,646,0,59.375,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
3,423.88999999999993,4.872298850574712,7.499046094554591,0.39,47.7,152,1.7471264367816093,1,30,343,3.988372093023256,83,1,0,0,87,29.0,60.0,1.0,2,746,0,105.97249999999998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
9,1115.43,4.892236842105263,4.665553665936981,-8.5,34.0,514,2.254385964912281,-1,12,273,1.1850220264317182,165,1,0,2,228,25.33333333333333,49.0,1.0,3,799,0,111.543,0.0087336244541484,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2
6,915.3,16.64181818181818,7.0943903480689885,-1.65,40.8,864,15.709090909090907,-1,48,153,2.814814814814815,52,1,0,2,55,9.166666666666666,42.0,1.0,2,650,0,130.75714285714284,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1,56.4,18.8,2.771281292110202,15.6,20.4,72,24.0,24,24,0,0.0,3,1,0,0,3,3.0,51.0,0.0,1,959,0,28.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
27,7839.51,6.72919313304721,9.096356708163556,-64.35,100.8,5942,5.100429184549356,-33,48,365,0.3049828178694158,403,1,0,24,1165,43.14814814814815,78.0,3.0,1,1101,0,279.9825,0.0205831903945111,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
1,678.0100000000001,6.918469387755103,5.473723049700855,0.19,25.0,290,2.959183673469388,1,20,0,0.0,93,1,0,0,98,98.0,54.0,1.0,3,879,0,339.00500000000005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
6,997.48,16.9064406779661,13.009691051317498,-15.0,60.0,638,10.813559322033898,-4,48,191,3.2758620689655173,40,1,0,4,59,9.833333333333334,42.0,2.0,3,568,0,142.49714285714285,0.0666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
2,465.68,17.91076923076923,5.222703455550141,9.96,31.6,305,11.73076923076923,1,48,64,2.56,25,1,0,0,26,13.0,26.0,2.0,2,461,0,155.22666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
1,118.98,3.718125,2.988363925564104,0.39,10.5,233,7.28125,1,25,0,0.0,32,1,0,0,32,32.0,39.0,0.0,3,666,0,59.49,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1,123.1,10.258333333333336,8.055512887382644,1.25,29.9,42,3.5,1,12,0,0.0,12,1,0,0,12,12.0,34.0,1.0,1,854,0,61.55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
4,450.8400000000001,15.546206896551729,24.96412961113164,0.55,135.0,150,5.172413793103448,1,36,208,7.392857142857143,28,1,0,0,29,7.25,49.0,3.0,2,886,0,90.16800000000002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
3,285.5,31.72222222222222,25.12476954012602,-2.12,76.32000000000001,164,18.22222222222222,-2,72,247,30.75,8,1,0,1,9,3.0,52.0,1.0,2,743,0,71.375,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2
3,692.2199999999999,7.210624999999999,9.321285749633244,0.21,51.0,357,3.71875,1,36,347,3.642105263157895,89,1,0,0,96,32.0,18.0,2.0,3,811,0,173.05499999999998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
4,684.42,18.011052631578945,19.140693143069694,3.3600000000000003,124.8,1128,29.68421052631579,4,192,293,7.864864864864865,26,1,0,0,38,9.5,41.0,2.0,1,846,0,136.884,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
